id,name,score,prefecture_id
4426,蘭越高等学校,40.0,6
4427,履正社高等学校,64.0,27
4428,立教池袋高等学校,72.0,27
4429,立教女学院高等学校,61.0,27
4430,立教新座高等学校,72.0,27
4431,立志舎高等学校,38.0,27
4432,立正大学淞南高等学校,39.0,27
4433,立正大学付属立正高等学校,59.0,27
4434,栗東高等学校,42.0,27
4435,立命館宇治高等学校,67.0,27
4436,立命館慶祥高等学校,70.0,27
4437,立命館高等学校,72.0,27
4438,立命館守山高等学校,72.0,27
4439,利府高等学校,51.0,27
4440,龍桜高等学校,41.0,27
4441,竜ヶ崎第一高等学校,68.0,27
4442,竜ヶ崎第二高等学校,41.0,27
4443,竜ヶ崎南高等学校,40.0,27
4444,龍谷高等学校,65.0,27
4445,龍谷大学付属平安高等学校,61.0,27
4446,流通経済大学付属柏高等学校,64.0,12
4447,両国高等学校,67.0,12
4448,緑風冠高等学校,44.0,12
4449,りんくう翔南高等学校,41.0,12
4450,留辺蘂高等学校,43.0,12
4451,留萌高等学校,48.0,12
4452,ルーテル学院高等学校,58.0,12
4453,麗澤高等学校,68.0,12
4454,麗澤瑞浪高等学校,51.0,12
4455,嶺北高等学校,36.0,12
4456,れいめい高等学校,58.0,12
4457,礼文高等学校,37.0,12
4458,芦花高等学校,55.0,12
4459,六郷工科高等学校,42.0,12
4460,鹿西高等学校,52.0,17
4461,六戸高等学校,43.0,17
4462,六ヶ所高等学校,38.0,17
4463,六甲学院高等学校,62.0,17
4464,若狭高等学校,64.0,17
4465,若狭東高等学校,45.0,17
4466,若葉総合高等学校,48.0,17
4467,若松高等学校,44.0,17
4468,若松高等学校,48.0,17
4469,若松商業高等学校,46.0,17
4470,若松商業高等学校,50.0,17
4471,和歌山工業高等学校,52.0,17
4472,和歌山工業高等専門学校,65.0,17
4473,和歌山高等学校,43.0,17
4474,和歌山商業高等学校,50.0,17
4475,和歌山市立和歌山高等学校,50.0,17
4476,和歌山信愛高等学校,64.0,17
4477,和歌山北高等学校 西校舎,43.0,30
4478,和歌山東高等学校,40.0,30
4479,脇町高等学校,61.0,30
4480,涌谷高等学校,43.0,30
4481,和気閑谷高等学校,40.0,30
4482,和光高等学校,51.0,30
4483,和光高等学校,40.0,30
4484,和光国際高等学校,64.0,30
4485,鷲宮高等学校,47.0,30
4486,輪島高等学校,52.0,30
4487,早稲田高等学校,67.0,30
4488,早稲田佐賀高等学校,69.0,30
4489,早稲田実業学校,75.0,30
4490,早稲田摂陵高等学校,62.0,30
4491,早稲田大学高等学院,75.0,30
4492,早稲田大学本庄高等学院,76.0,30
4493,和田山高等学校,41.0,30
4494,稚内大谷高等学校,46.0,30
4495,稚内高等学校,54.0,30
4496,和洋国府台女子高等学校,64.0,13
4497,蕨高等学校,68.0,13
4498,ヴェリタス城星学園高等学校,54.0,13
